,Address,AdmArea,District,SeatsCount,x,y,TypeObject
11436,"город Москва, улица Шолохова, дом 5, корпус 2",Западный административный округ,район Ново-Переделкино,16,37.354424000000016,55.636810722990724,кафе
11437,"город Москва, 3-й Митинский переулок, дом 3",Северо-Западный административный округ,район Митино,4,37.34963100000001,55.847658784132214,магазин (отдел кулинарии)
11438,"город Москва, Братиславская улица, дом 29, корпус 1",Юго-Восточный административный округ,район Марьино,40,37.76707500000001,55.653811727878214,ресторан
11439,"город Москва, Южнопортовая улица, дом 18",Юго-Восточный административный округ,Южнопортовый район,3,37.68474436078081,55.70619749434129,кафе
11440,"город Москва, Шарикоподшипниковская улица, дом 32",Юго-Восточный административный округ,Южнопортовый район,4,37.67616852523474,55.71635056683762,кафе
11441,"город Москва, Кутузовский проспект, дом 57",Западный административный округ,район Фили-Давыдково,0,37.477105,55.727946749277756,кафе
11442,"город Москва, Театральный проезд, дом 5, строение 1",Центральный административный округ,Мещанский район,6,37.62455799999999,55.760132758612535,кафе
11443,"город Москва, Мясницкая улица, дом 24/7, строение 1",Центральный административный округ,Басманный район,38,37.635379,55.762689759355275,кафе
11444,"город Москва, улица Покровка, дом 14/2, строение 1",Центральный административный округ,Басманный район,20,37.645191999999994,55.759086758308726,кафе
11445,"город Москва, Летниковская улица, дом 10, строение 2",Центральный административный округ,район Замоскворечье,10,37.643135000000015,55.72557374859058,кафе
11446,"город Москва, Театральный проезд, дом 5, строение 1",Центральный административный округ,Мещанский район,36,37.62455799999999,55.760132758612535,кафе
11447,"город Москва, улица Грузинский Вал, дом 28/45",Центральный административный округ,Пресненский район,54,37.58284199999999,55.774863762893794,кафе
11448,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",Новомосковский административный округ,поселение Воскресенское,15,37.51783900000001,55.52417569079854,кафе
11449,"город Москва, город Московский, улица Хабарова, дом 2",Новомосковский административный округ,поселение Московский,0,37.353035,55.59496071099136,предприятие быстрого обслуживания
11450,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",Новомосковский административный округ,поселение Московский,0,37.391654,55.61816271763832,предприятие быстрого обслуживания
11451,"город Москва, Кривоколенный переулок, дом 10, строение 5",Центральный административный округ,Басманный район,120,37.636010419795426,55.76165875027251,кафе
11452,"город Москва, Скаковая улица, дом 17, строение 2",Северный административный округ,район Беговой,70,37.573601,55.77785376376348,буфет
11453,"город Москва, Кутузовский проспект, дом 43",Западный административный округ,район Дорогомилово,10,37.528846,55.73813675223023,магазин (отдел кулинарии)
11454,"город Москва, Ходынский бульвар, дом 4",Северный административный округ,Хорошёвский район,0,37.52774800000001,55.79017776735044,кафе
11455,"город Москва, улица Земляной Вал, дом 33",Центральный административный округ,Басманный район,20,37.65915,55.75724575777414,кафе
11456,"город Москва, Кировоградская улица, дом 13А",Южный административный округ,район Чертаново Центральное,20,37.606216,55.611431715708584,предприятие быстрого обслуживания
11457,"город Москва, Театральный проезд, дом 5, строение 1",Центральный административный округ,Мещанский район,20,37.62455799999999,55.760132758612535,кафе
11458,"город Москва, квартал Волжский Бульвар 113а, корпус 1",Юго-Восточный административный округ,район Кузьминки,75,37.75241899999999,55.70003174120328,ресторан
11459,"город Москва, Поречная улица, дом 10",Юго-Восточный административный округ,район Марьино,0,37.770063,55.649762726713504,закусочная
11460,"город Москва, Широкая улица, дом 13А",Северо-Восточный административный округ,район Северное Медведково,108,37.662485000000004,55.88800079596095,предприятие быстрого обслуживания
11461,"город Москва, Щукинская улица, дом 42",Северо-Западный административный округ,район Щукино,40,37.46448799999998,55.809456772969526,предприятие быстрого обслуживания
11462,"город Москва, Тушинская улица, дом 17",Северо-Западный административный округ,район Покровское-Стрешнево,30,37.445191,55.82691277806553,предприятие быстрого обслуживания
11463,"город Москва, Ленинградский проспект, дом 62А",Северный административный округ,район Аэропорт,15,37.531981,55.801826770744526,кафе
11464,"город Москва, Кировоградская улица, дом 9, корпус 4",Южный административный округ,район Чертаново Северное,43,37.61167400000001,55.621736718663456,предприятие быстрого обслуживания
11465,"город Москва, улица Земляной Вал, дом 33",Центральный административный округ,Басманный район,20,37.65915,55.75724575777414,кафе
11466,"город Москва, улица Вавилова, дом 3",Южный административный округ,Донской район,0,37.592178000000004,55.70698574321287,ресторан
11467,"город Москва, проспект Андропова, дом 8",Южный административный округ,Даниловский район,20,37.66545300000001,55.69589674000893,ресторан
11468,"город Москва, Большая Тульская улица, дом 13",Южный административный округ,Даниловский район,8,37.622107,55.708772743729476,предприятие быстрого обслуживания
11469,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",Новомосковский административный округ,поселение Московский,0,37.391654,55.61816271763832,ресторан
11470,"город Москва, Ярцевская улица, дом 19",Западный административный округ,район Кунцево,0,37.41100900000001,55.738663752383005,предприятие быстрого обслуживания
11471,"город Москва, Шереметьевская улица, дом 6, корпус 1",Северо-Восточный административный округ,район Марьина Роща,10,37.617058,55.79539576887034,предприятие быстрого обслуживания
11472,"город Москва, Алтуфьевское шоссе, дом 8",Северо-Восточный административный округ,район Отрадное,24,37.585773,55.85282778564548,предприятие быстрого обслуживания
11473,"город Москва, проспект Мира, дом 211, корпус 2",Северо-Восточный административный округ,район Свиблово,20,37.6662250982336,55.8456218192951,предприятие быстрого обслуживания
11474,"город Москва, Поречная улица, дом 10",Юго-Восточный административный округ,район Марьино,0,37.770063,55.649762726713504,закусочная
11475,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",Юго-Восточный административный округ,район Лефортово,0,37.706848,55.747449754930955,предприятие быстрого обслуживания
11476,"город Москва, поселение Сосенское, Калужское шоссе, 21-й километр, владение 3Б",Новомосковский административный округ,поселение Сосенское,0,37.494033,55.603838713533115,кафе
11477,"город Москва, Ярцевская улица, дом 19",Западный административный округ,район Кунцево,15,37.41100900000001,55.738663752383005,предприятие быстрого обслуживания
11478,"город Москва, Кутузовский проспект, дом 57",Западный административный округ,район Фили-Давыдково,0,37.477105,55.727946749277756,кафе
11479,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",Новомосковский административный округ,поселение Московский,0,37.391654,55.61816271763832,предприятие быстрого обслуживания
11480,"город Москва, улица Вавилова, дом 3",Южный административный округ,Донской район,0,37.592178000000004,55.70698574321287,кафе
11481,"город Москва, Ореховый бульвар, дом 22А",Южный административный округ,район Зябликово,10,37.732734,55.61214271591236,предприятие быстрого обслуживания
11482,"город Москва, Большая Тульская улица, дом 13",Южный административный округ,Даниловский район,6,37.622107,55.708772743729476,предприятие быстрого обслуживания
11483,"город Москва, Автозаводская улица, дом 18",Южный административный округ,Даниловский район,12,37.641014,55.70499374263708,предприятие быстрого обслуживания
11484,"город Москва, улица Ленинская Слобода, дом 26, строение 2",Южный административный округ,Даниловский район,30,37.657674,55.712390744775675,кафе
11485,"город Москва, Щукинская улица, дом 42",Северо-Западный административный округ,район Щукино,60,37.4642869459216,55.8095277232498,предприятие быстрого обслуживания
11486,"город Москва, Манежная площадь, дом 1, строение 2",Центральный административный округ,Тверской район,15,37.615036,55.75546775725792,кафе
11487,"город Москва, Хорошёвское шоссе, дом 27",Северный административный округ,Хорошёвский район,30,37.52360999999999,55.77711176354763,ресторан
11488,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 98, корпус 1",Новомосковский административный округ,поселение Сосенское,23,37.485323,55.540878,кафе
11489,"город Москва, Новая площадь, дом 8, строение 2",Центральный административный округ,Тверской район,136,37.62671099999999,55.758051758008186,кафе
11490,"город Москва, Краснобогатырская улица, дом 72, строение 2",Восточный административный округ,район Богородское,52,37.706805,55.80399177137571,кафе
11491,"город Москва, Затонная улица, дом 11, корпус 2А",Южный административный округ,район Нагатинский Затон,10,37.687713,55.67925873520767,закусочная
11492,"город Москва, улица Земляной Вал, дом 33",Центральный административный округ,Басманный район,20,37.65915,55.75724575777414,кафе
11493,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",Новомосковский административный округ,поселение Воскресенское,0,37.51783900000001,55.52417569079854,кафе
11494,"город Москва, Ходынский бульвар, дом 4",Северный административный округ,Хорошёвский район,56,37.52774800000001,55.79017776735044,ресторан
11495,"город Москва, город Зеленоград, Проезд № 4806, дом 3",Зеленоградский административный округ,район Крюково,100,37.14668399999999,55.96915281988234,ресторан
11496,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",Юго-Восточный административный округ,район Лефортово,0,37.706848,55.747449754930955,закусочная
11497,"город Москва, Ленинский проспект, дом 67",Юго-Западный административный округ,Гагаринский район,16,37.55267900000001,55.69143873872177,кафе
11498,"город Москва, Ленинградский проспект, дом 33, корпус 1",Северный административный округ,район Беговой,0,37.560483999999995,55.78646676626992,предприятие быстрого обслуживания
11499,"город Москва, Бирюлёвская улица, дом 51, корпус 1",Южный административный округ,район Бирюлёво Восточное,0,37.671586,55.58271070748754,закусочная
11500,"город Москва, Стремянный переулок, дом 26",Центральный административный округ,район Замоскворечье,20,37.630425,55.72786974925545,кафе
11501,"город Москва, Шереметьевская улица, дом 6, корпус 1",Северо-Восточный административный округ,район Марьина Роща,4,37.617058,55.79539576887034,предприятие быстрого обслуживания
11502,"город Москва, Ленинградский проспект, дом 36",Северный административный округ,район Аэропорт,25,37.55893900000001,55.79106176760789,ресторан
11503,"город Москва, Ходынский бульвар, дом 4",Северный административный округ,Хорошёвский район,0,37.52774800000001,55.79017776735044,кафе
11504,"город Москва, Кронштадтский бульвар, дом 47",Северный административный округ,Головинский район,12,37.511992,55.85185178535969,кафе
11505,"город Москва, Люблинская улица, дом 165, корпус 1",Юго-Восточный административный округ,район Марьино,20,37.746044,55.650079726804684,кафе
11506,"город Москва, Кировоградская улица, дом 24А",Южный административный округ,район Чертаново Центральное,100,37.60320000000001,55.612056715887725,бар
11507,"город Москва, Ярославское шоссе, дом 111",Северо-Восточный административный округ,Ярославский район,60,37.7095065224036,55.8701806282147,закусочная
11508,"город Москва, улица Рождественка, дом 6/9/20, строение 1",Центральный административный округ,Мещанский район,0,37.624507,55.76175775908452,кафе
11509,"город Москва, Театральный проезд, дом 5, строение 1",Центральный административный округ,Мещанский район,20,37.62455799999999,55.760132758612535,кафе
11510,"город Москва, проспект Мира, дом 211, корпус 2",Северо-Восточный административный округ,район Свиблово,250,37.6661285387092,55.845645913019,предприятие быстрого обслуживания
11511,"город Москва, улица Красного Маяка, дом 2Б",Южный административный округ,район Чертаново Центральное,15,37.606862000000014,55.61106271560282,кафетерий
11512,"город Москва, Большая Тульская улица, дом 13",Южный административный округ,Даниловский район,4,37.622107,55.708772743729476,предприятие быстрого обслуживания
11513,"город Москва, Варшавское шоссе, дом 87Б",Южный административный округ,Нагорный район,0,37.62064055386637,55.65370195239522,предприятие быстрого обслуживания
11514,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Северный административный округ,Войковский район,16,37.497057,55.82307777694529,кафетерий
11515,"город Москва, Манежная площадь, дом 1, строение 2",Центральный административный округ,Тверской район,0,37.615036,55.75546775725792,кафетерий
11516,"город Москва, Ленинградское шоссе, дом 16А, строение 8",Северный административный округ,Войковский район,0,37.497057,55.82307777694529,кафетерий
11517,"город Москва, Хорошёвское шоссе, дом 27",Северный административный округ,Хорошёвский район,0,37.52360999999999,55.77711176354763,кафетерий
11518,"город Москва, Ходынский бульвар, дом 4",Северный административный округ,Хорошёвский район,0,37.52774800000001,55.79017776735044,кафе
11519,"город Москва, поселение Сосенское, Калужское шоссе, 21-й километр, владение 3Б",Новомосковский административный округ,поселение Сосенское,15,37.494033,55.603838713533115,кафе
11520,"город Москва, Широкая улица, дом 16А",Северо-Восточный административный округ,район Северное Медведково,0,37.662305999999994,55.88729679575416,предприятие быстрого обслуживания
11521,"город Москва, Алтуфьевское шоссе, дом 27",Северо-Восточный административный округ,район Отрадное,4,37.58313500000002,55.85750878701648,кафетерий
11522,"город Москва, Ярцевская улица, дом 25А",Западный административный округ,район Кунцево,0,37.415414999999996,55.741081753084025,буфет
11523,"город Москва, улица Верхние Поля, дом 45, корпус 1",Юго-Восточный административный округ,район Люблино,4,37.774082,55.66774073188808,предприятие быстрого обслуживания
11524,"город Москва, Таганская улица, дом 2",Центральный административный округ,Таганский район,9,37.657655000000005,55.74080275300312,кафе
11525,"город Москва, улица Генерала Белова, дом 59",Южный административный округ,район Орехово-Борисово Южное,0,37.72743800000001,55.60289871326389,кафетерий
11526,"город Москва, улица Римского-Корсакова, дом 20",Северо-Восточный административный округ,район Отрадное,0,37.60975100000001,55.874343791951866,магазин (отдел кулинарии)
11527,"город Москва, Ленинский проспект, дом 60/2",Юго-Западный административный округ,Гагаринский район,34,37.558234999999996,55.69610874007015,ресторан
11528,"город Москва, проспект Мира, дом 40",Центральный административный округ,Мещанский район,30,37.633682999999984,55.780215764450645,кафе
11529,"город Москва, Ярцевская улица, дом 19",Западный административный округ,район Кунцево,10,37.41100900000001,55.738663752383005,кафетерий
11530,"город Москва, Ходынский бульвар, дом 4",Северный административный округ,Хорошёвский район,20,37.52774800000001,55.79017776735044,кафетерий
11531,"город Москва, улица Земляной Вал, дом 33",Центральный административный округ,Басманный район,30,37.65915,55.75724575777414,кафе
11532,"город Москва, 1-я Тверская-Ямская улица, дом 21",Центральный административный округ,Тверской район,65,37.5876112681709,55.7746804161038,кафе
11533,"город Москва, Алтуфьевское шоссе, дом 8",Северо-Восточный административный округ,район Отрадное,10,37.58574616928822,55.85280922755584,кафетерий
11534,"город Москва, Пресненская набережная, дом 12",Центральный административный округ,Пресненский район,20,37.53732900000001,55.749667755574485,кафе
11535,"город Москва, Варшавское шоссе, дом 87Б",Южный административный округ,Нагорный район,0,37.62064055386637,55.65370195239522,предприятие быстрого обслуживания
11536,"город Москва, Головинское шоссе, дом 5, корпус 1",Северный административный округ,Головинский район,45,37.493111,55.839563,предприятие быстрого обслуживания
11537,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",Новомосковский административный округ,поселение Московский,0,37.391654,55.61816271763832,предприятие быстрого обслуживания
11538,"город Москва, Ярцевская улица, дом 19",Западный административный округ,район Кунцево,15,37.41100900000001,55.738663752383005,предприятие быстрого обслуживания
11539,"город Москва, поселение Сосенское, Калужское шоссе, 21-й километр, владение 3Б",Новомосковский административный округ,поселение Сосенское,0,37.494033,55.603838713533115,кафе
11540,"город Москва, Кожевническая улица, дом 3, строение 1",Центральный административный округ,район Замоскворечье,30,37.642984000000006,55.73048375001259,кафе
11541,"город Москва, Солнцевский проспект, дом 21",Западный административный округ,район Солнцево,0,37.411716000000006,55.64697572591207,буфет
11542,"город Москва, проспект Мира, дом 211, корпус 2",Северо-Восточный административный округ,район Свиблово,15,37.660246000000015,55.84496678334438,предприятие быстрого обслуживания
11543,"город Москва, Щукинская улица, дом 42",Северо-Западный административный округ,район Щукино,40,37.46462067271756,55.80948808078206,предприятие быстрого обслуживания
11544,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",Юго-Восточный административный округ,район Лефортово,0,37.706848,55.747449754930955,закусочная
11545,"город Москва, Севастопольский проспект, дом 11Е",Юго-Западный административный округ,район Котловка,40,37.604443999999994,55.68763873762501,кафе
11546,"город Москва, Большая Черёмушкинская улица, дом 1",Юго-Западный административный округ,район Котловка,30,37.60170899999999,55.68938073812775,кафе
11547,"город Москва, проспект Мира, дом 211, корпус 2",Северо-Восточный административный округ,район Свиблово,20,37.6661714540538,55.8455676083619,предприятие быстрого обслуживания
11548,"город Москва, Шереметьевская улица, дом 6, корпус 1",Северо-Восточный административный округ,район Марьина Роща,20,37.617058,55.79539576887034,предприятие быстрого обслуживания
11549,"город Москва, Мясницкая улица, дом 14/2, строение 1",Центральный административный округ,Басманный район,40,37.632156,55.76072775878536,кафе
11550,"город Москва, Щукинская улица, дом 42",Северо-Западный административный округ,район Щукино,45,37.46448799999998,55.809456772969526,предприятие быстрого обслуживания
11551,"город Москва, Варшавское шоссе, дом 87Б",Южный административный округ,Нагорный район,0,37.62064055386637,55.65370195239522,предприятие быстрого обслуживания
11552,"город Москва, Кировоградская улица, дом 13А",Южный административный округ,район Чертаново Центральное,0,37.606216,55.611431715708584,предприятие быстрого обслуживания
11553,"город Москва, Киевская улица, дом 2",Западный административный округ,район Дорогомилово,45,37.563023000000015,55.74340775375851,ресторан
11554,"город Москва, Ходынский бульвар, дом 4",Северный административный округ,Хорошёвский район,0,37.52774800000001,55.79017776735044,кафетерий
11555,"город Москва, Калужская площадь, дом 1, корпус 1",Центральный административный округ,район Якиманка,20,37.612034,55.72838074940345,предприятие быстрого обслуживания
11556,"город Москва, Манежная площадь, дом 1, строение 2",Центральный административный округ,Тверской район,15,37.615036,55.75546775725792,предприятие быстрого обслуживания
11557,"город Москва, Верхняя Радищевская улица, дом 22",Центральный административный округ,Таганский район,115,37.653226,55.742695753552034,предприятие быстрого обслуживания
11558,"город Москва, Можайское шоссе, дом 45А",Западный административный округ,Можайский район,85,37.40773599999998,55.71648574596021,ресторан
11559,"город Москва, улица Народного Ополчения, дом 46, корпус 1",Северо-Западный административный округ,район Щукино,90,37.4936624990533,55.793052942388,предприятие быстрого обслуживания
11560,"город Москва, Щукинская улица, дом 42",Северо-Западный административный округ,район Щукино,35,37.46448799999998,55.809456772969526,предприятие быстрого обслуживания
11561,"город Москва, Краснопрудная улица, дом 15",Центральный административный округ,Красносельский район,50,37.666942999999996,55.780985764674696,предприятие быстрого обслуживания
11562,"город Москва, Братиславская улица, дом 12",Юго-Восточный административный округ,район Марьино,30,37.75269900000001,55.659763729591056,предприятие быстрого обслуживания
11563,"город Москва, улица Марьинский Парк, домовладение 12",Юго-Восточный административный округ,район Люблино,15,37.7857,55.66512873113576,ресторан
11564,"город Москва, Волгоградский проспект, дом 32, корпус 1",Юго-Восточный административный округ,Южнопортовый район,110,37.689009,55.7241397481754,ресторан
11565,"город Москва, Люблинская улица, дом 102А",Юго-Восточный административный округ,район Марьино,20,37.742194999999995,55.652312727446976,предприятие быстрого обслуживания
11566,"город Москва, Шереметьевская улица, дом 20",Северо-Восточный административный округ,район Марьина Роща,10,37.61819700000001,55.80332177118038,предприятие быстрого обслуживания
11567,"город Москва, Часовая улица, дом 13",Северный административный округ,район Аэропорт,52,37.52799499999999,55.8082217726093,предприятие быстрого обслуживания
11568,"город Москва, Варшавское шоссе, дом 152А",Южный административный округ,район Чертаново Южное,30,37.599207000000014,55.59453671087002,кафе
11569,"город Москва, улица Орджоникидзе, дом 11",Южный административный округ,Донской район,20,37.59556799999999,55.70915974384136,кафе
11570,"город Москва, Ореховый бульвар, дом 15",Южный административный округ,район Орехово-Борисово Северное,10,37.720122999999994,55.61266771606285,кафе
11571,"город Москва, улица Земляной Вал, дом 33",Центральный административный округ,Басманный район,30,37.65915,55.75724575777414,кафе
11572,"город Москва, Манежная площадь, дом 1, строение 2",Центральный административный округ,Тверской район,41,37.615036,55.75546775725792,предприятие быстрого обслуживания
11573,"город Москва, Ленинградский проспект, дом 62А",Северный административный округ,район Аэропорт,50,37.531981,55.801826770744526,ресторан
11574,"город Москва, город Московский, улица Хабарова, дом 2",Новомосковский административный округ,поселение Московский,0,37.353035,55.59496071099136,предприятие быстрого обслуживания
11575,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",Новомосковский административный округ,поселение Московский,30,37.391654,55.61816271763832,предприятие быстрого обслуживания
11576,"город Москва, Кутузовский проспект, дом 57",Западный административный округ,район Фили-Давыдково,0,37.477105,55.727946749277756,кафе
11577,"город Москва, поселение Воскресенское, Чечёрский проезд, дом 51",Новомосковский административный округ,поселение Воскресенское,8,37.51783900000001,55.52417569079854,кафе
11578,"город Москва, Шереметьевская улица, дом 6, корпус 1",Северо-Восточный административный округ,район Марьина Роща,10,37.617058,55.79539576887034,кафе
11579,"город Москва, Щукинская улица, дом 42",Северо-Западный административный округ,район Щукино,60,37.46462067271756,55.80948808078206,предприятие быстрого обслуживания
11580,"город Москва, Ленинградский проспект, дом 62А",Северный административный округ,район Аэропорт,65,37.531981,55.801826770744526,кафе
11581,"город Москва, Новослободская улица, дом 4",Центральный административный округ,Тверской район,120,37.60182900000001,55.78002576439537,кафе
11582,"город Москва, Мячковский бульвар, дом 3А",Юго-Восточный административный округ,район Марьино,0,37.751607,55.65793272906404,кафе
11583,"город Москва, улица Земляной Вал, дом 33",Центральный административный округ,Басманный район,15,37.65915,55.75724575777414,кафе
11584,"город Москва, Хорошёвское шоссе, дом 27",Северный административный округ,Хорошёвский район,0,37.52360999999999,55.77711176354763,ресторан
11585,"город Москва, город Щербинка, Железнодорожная улица, дом 44",Новомосковский административный округ,поселение Щербинка,0,37.568239,55.49906368366592,предприятие быстрого обслуживания
11586,"город Москва, посёлок Внуково, Центральная улица, дом 8Б",Западный административный округ,район Внуково,0,37.28633099999999,55.6090317150208,закусочная
11587,"город Москва, улица Пришвина, дом 3Г",Северо-Восточный административный округ,район Бибирево,0,37.594331000000004,55.889950796533775,предприятие быстрого обслуживания
11588,"город Москва, Пресненская набережная, дом 4, строение 1",Центральный административный округ,Пресненский район,10,37.54321100000001,55.748880755346136,кафе
11589,"город Москва, поселение Внуковское, улица Лётчика Ульянина, дом 5",Новомосковский административный округ,поселение Внуковское,2,37.307142,55.625948,предприятие быстрого обслуживания
11590,"город Москва, улица Космонавта Волкова, дом 6А",Северный административный округ,Войковский район,0,37.51230499999998,55.8152927746724,предприятие быстрого обслуживания
11591,"город Москва, Ленинградский проспект, дом 31А, строение 1",Северный административный округ,район Беговой,0,37.56053699999999,55.783805765495345,предприятие быстрого обслуживания
11592,"город Москва, Дмитровское шоссе, дом 89",Северный административный округ,район Западное Дегунино,0,37.54574299999999,55.86369078882796,магазин (отдел кулинарии)
11593,"город Москва, Ореховый бульвар, дом 14, корпус 3",Южный административный округ,район Орехово-Борисово Южное,0,37.72012200000001,55.60975771522884,предприятие быстрого обслуживания
11594,"город Москва, проспект Андропова, дом 8",Южный административный округ,Даниловский район,0,37.66545300000001,55.69589674000893,магазин (отдел кулинарии)
11595,"город Москва, Варшавское шоссе, дом 26, строение 5",Южный административный округ,Нагорный район,2,37.621286,55.68431373666565,предприятие быстрого обслуживания
11596,"город Москва, Колодезный переулок, дом 3",Восточный административный округ,район Сокольники,0,37.69745999999999,55.79820576968912,кафе
11597,"город Москва, Бутырская улица, дом 67, строение 1",Северный административный округ,Савёловский район,0,37.582853000000014,55.802198770852975,закусочная
11598,"город Москва, улица Героев Панфиловцев, дом 16, корпус 1",Северо-Западный административный округ,район Северное Тушино,0,37.42407,55.85881178739821,буфет
11599,"город Москва, Люблинская улица, дом 102А",Юго-Восточный административный округ,район Марьино,0,37.742194999999995,55.652312727446976,закусочная
11600,"город Москва, Поречная улица, дом 10",Юго-Восточный административный округ,район Марьино,0,37.770063,55.649762726713504,закусочная
11601,"город Москва, улица Пришвина, дом 22",Северо-Восточный административный округ,район Бибирево,2,37.602142000000015,55.88558379525108,предприятие быстрого обслуживания
11602,"город Москва, Алтуфьевское шоссе, дом 8",Северо-Восточный административный округ,район Отрадное,0,37.585773,55.85282778564548,магазин (отдел кулинарии)
11603,"город Москва, Шереметьевская улица, дом 6, корпус 1",Северо-Восточный административный округ,район Марьина Роща,1,37.617058,55.79539576887034,предприятие быстрого обслуживания
11604,"город Москва, Сормовская улица, дом 6",Юго-Восточный административный округ,район Выхино-Жулебино,0,37.81215099999999,55.71076174430458,предприятие быстрого обслуживания
11605,"город Москва, Сокольническая площадь, дом 9А",Восточный административный округ,район Сокольники,0,37.679829,55.79038676741129,кафе
11606,"город Москва, Вешняковская улица, дом 22А",Восточный административный округ,район Вешняки,0,37.822155999999985,55.72042574710032,магазин (отдел кулинарии)
11607,"город Москва, улица Стромынка, дом 25, строение 1",Восточный административный округ,район Сокольники,0,37.700421000000006,55.79577476898077,кафе
11608,"город Москва, Отрадная улица, дом 16",Северо-Восточный административный округ,район Отрадное,0,37.61369,55.85497078627307,магазин (отдел кулинарии)
11609,"город Москва, Кутузовский проспект, дом 36, строение 23",Западный административный округ,район Дорогомилово,0,37.52604000000001,55.74297275363238,закусочная
11610,"город Москва, Кутузовский проспект, дом 36, строение 3",Западный административный округ,район Дорогомилово,0,37.52633900000001,55.74022375283526,закусочная
